Country Name,Series Name,Year,Value
Kiribati,"Manufacturing, value added (% of GDP)",2014,
Kiribati,"Industry (including construction), value added (% of GDP)",2014,
"Korea, Dem. People's Rep.","Services, value added (% of GDP)",2014,
"Korea, Dem. People's Rep.","Agriculture, forestry, and fishing, value added (% of GDP)",2014,
"Korea, Dem. People's Rep.","Manufacturing, value added (% of GDP)",2014,
"Korea, Dem. People's Rep.","Industry (including construction), value added (% of GDP)",2014,
"Korea, Rep.","Services, value added (% of GDP)",2014,55.64499447
"Korea, Rep.","Agriculture, forestry, and fishing, value added (% of GDP)",2014,2.05667705
"Korea, Rep.","Manufacturing, value added (% of GDP)",2014,27.04245216
"Korea, Rep.","Industry (including construction), value added (% of GDP)",2014,34.09167237
Kosovo,"Services, value added (% of GDP)",2014,47.04383678
Kosovo,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,8.298706408
Kosovo,"Manufacturing, value added (% of GDP)",2014,13.47106484
Kosovo,"Industry (including construction), value added (% of GDP)",2014,26.51706683
Kuwait,"Services, value added (% of GDP)",2014,42.17083857
Kuwait,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,0.450636159
Kuwait,"Manufacturing, value added (% of GDP)",2014,5.542279001
Kuwait,"Industry (including construction), value added (% of GDP)",2014,70.54831668
Kyrgyz Republic,"Services, value added (% of GDP)",2014,50.61193829
Kyrgyz Republic,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,14.71866312
Kyrgyz Republic,"Manufacturing, value added (% of GDP)",2014,13.6761968
Kyrgyz Republic,"Industry (including construction), value added (% of GDP)",2014,23.88822892
Lao PDR,"Services, value added (% of GDP)",2014,44.15767861
Lao PDR,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,17.84879178
Lao PDR,"Manufacturing, value added (% of GDP)",2014,8.427695284
Lao PDR,"Industry (including construction), value added (% of GDP)",2014,28.81500055
Latvia,"Services, value added (% of GDP)",2014,65.57219518
Latvia,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,3.540781388
Latvia,"Manufacturing, value added (% of GDP)",2014,10.50166678
Latvia,"Industry (including construction), value added (% of GDP)",2014,18.938519
Lebanon,"Services, value added (% of GDP)",2014,73.73266189
Lebanon,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,4.022805905
Lebanon,"Manufacturing, value added (% of GDP)",2014,7.532566666
Lebanon,"Industry (including construction), value added (% of GDP)",2014,16.20941013
Lesotho,"Services, value added (% of GDP)",2014,53.06828084
Lesotho,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,3.960714566
Lesotho,"Manufacturing, value added (% of GDP)",2014,12.25053844
Lesotho,"Industry (including construction), value added (% of GDP)",2014,32.16087362
Liberia,"Services, value added (% of GDP)",2014,40.72735993
Liberia,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,36.49908298
Liberia,"Manufacturing, value added (% of GDP)",2014,
Liberia,"Industry (including construction), value added (% of GDP)",2014,18.55481
Libya,"Services, value added (% of GDP)",2014,67.84167823
Libya,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,3.516678607
Libya,"Manufacturing, value added (% of GDP)",2014,4.565298689
Libya,"Industry (including construction), value added (% of GDP)",2014,46.76927755
Liechtenstein,"Services, value added (% of GDP)",2014,
Liechtenstein,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,
Liechtenstein,"Manufacturing, value added (% of GDP)",2014,
Liechtenstein,"Industry (including construction), value added (% of GDP)",2014,39.64717263
Lithuania,"Services, value added (% of GDP)",2014,59.49970738
Lithuania,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,3.423190601
Lithuania,"Manufacturing, value added (% of GDP)",2014,17.37258678
Lithuania,"Industry (including construction), value added (% of GDP)",2014,27.50772382
Luxembourg,"Services, value added (% of GDP)",2014,78.20987462
Luxembourg,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,0.289550439
Luxembourg,"Manufacturing, value added (% of GDP)",2014,4.728116421
Luxembourg,"Industry (including construction), value added (% of GDP)",2014,10.81088063
"Macao SAR, China","Services, value added (% of GDP)",2014,94.29006011
"Macao SAR, China","Agriculture, forestry, and fishing, value added (% of GDP)",2014,
"Macao SAR, China","Manufacturing, value added (% of GDP)",2014,0.415492251
"Macao SAR, China","Industry (including construction), value added (% of GDP)",2014,5.039268807
Madagascar,"Services, value added (% of GDP)",2014,50.81244099
Madagascar,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,25.84538293
Madagascar,"Manufacturing, value added (% of GDP)",2014,9.038935254
Madagascar,"Industry (including construction), value added (% of GDP)",2014,19.24978287
Malawi,"Services, value added (% of GDP)",2014,52.61985085
Malawi,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,23.87344165
Malawi,"Manufacturing, value added (% of GDP)",2014,
Malawi,"Industry (including construction), value added (% of GDP)",2014,17.26492671
Malaysia,"Services, value added (% of GDP)",2014,50.12269046
Malaysia,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,8.873209013
Malaysia,"Manufacturing, value added (% of GDP)",2014,22.87393024
Malaysia,"Industry (including construction), value added (% of GDP)",2014,39.92442448
Maldives,"Services, value added (% of GDP)",2014,75.40509285
Maldives,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,5.307186336
Maldives,"Manufacturing, value added (% of GDP)",2014,1.984973239
Maldives,"Industry (including construction), value added (% of GDP)",2014,8.413910755
Mali,"Services, value added (% of GDP)",2014,37.31114104
Mali,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,37.45676774
Mali,"Manufacturing, value added (% of GDP)",2014,6.981283678
Mali,"Industry (including construction), value added (% of GDP)",2014,18.3849719
Malta,"Services, value added (% of GDP)",2014,74.1809501
Malta,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,1.004163357
Malta,"Manufacturing, value added (% of GDP)",2014,8.523206917
Malta,"Industry (including construction), value added (% of GDP)",2014,12.9888438
Marshall Islands,"Services, value added (% of GDP)",2014,70.81611702
Marshall Islands,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,12.07402996
Marshall Islands,"Manufacturing, value added (% of GDP)",2014,6.143656947
Marshall Islands,"Industry (including construction), value added (% of GDP)",2014,14.61766495
Mauritania,"Services, value added (% of GDP)",2014,44.3634547
Mauritania,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,18.81425607
Mauritania,"Manufacturing, value added (% of GDP)",2014,7.414093919
Mauritania,"Industry (including construction), value added (% of GDP)",2014,28.43737066
Mauritius,"Services, value added (% of GDP)",2014,64.94476097
Mauritius,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,3.191949065
Mauritius,"Manufacturing, value added (% of GDP)",2014,13.52413257
Mauritius,"Industry (including construction), value added (% of GDP)",2014,19.7179475
Mexico,"Services, value added (% of GDP)",2014,60.07827056
Mexico,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,3.027136517
Mexico,"Manufacturing, value added (% of GDP)",2014,18.22892172
Mexico,"Industry (including construction), value added (% of GDP)",2014,31.91755411
"Micronesia, Fed. Sts.","Services, value added (% of GDP)",2014,63.99678393
"Micronesia, Fed. Sts.","Agriculture, forestry, and fishing, value added (% of GDP)",2014,24.90262197
"Micronesia, Fed. Sts.","Manufacturing, value added (% of GDP)",2014,0.366616218
"Micronesia, Fed. Sts.","Industry (including construction), value added (% of GDP)",2014,6.030484428
Moldova,"Services, value added (% of GDP)",2014,51.50662749
Moldova,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,14.07095696
Moldova,"Manufacturing, value added (% of GDP)",2014,10.06913248
Moldova,"Industry (including construction), value added (% of GDP)",2014,21.1263772
Monaco,"Services, value added (% of GDP)",2014,87.37150696
Monaco,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,
Monaco,"Manufacturing, value added (% of GDP)",2014,
Monaco,"Industry (including construction), value added (% of GDP)",2014,12.63037228
Mongolia,"Services, value added (% of GDP)",2014,45.82421527
Mongolia,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,13.34122109
Mongolia,"Manufacturing, value added (% of GDP)",2014,8.777293093
Mongolia,"Industry (including construction), value added (% of GDP)",2014,31.49762327
Montenegro,"Services, value added (% of GDP)",2014,58.55424154
Montenegro,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,8.099835682
Montenegro,"Manufacturing, value added (% of GDP)",2014,3.880018115
Montenegro,"Industry (including construction), value added (% of GDP)",2014,14.30364826
Morocco,"Services, value added (% of GDP)",2014,54.75498625
Morocco,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,10.35314652
Morocco,"Manufacturing, value added (% of GDP)",2014,15.19320907
Morocco,"Industry (including construction), value added (% of GDP)",2014,25.81326751
Mozambique,"Services, value added (% of GDP)",2014,47.44398177
Mozambique,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,24.65546716
Mozambique,"Manufacturing, value added (% of GDP)",2014,8.220565093
Mozambique,"Industry (including construction), value added (% of GDP)",2014,17.48846836
Myanmar,"Services, value added (% of GDP)",2014,37.68048263
Myanmar,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,27.82980258
Myanmar,"Manufacturing, value added (% of GDP)",2014,19.9307583
Myanmar,"Industry (including construction), value added (% of GDP)",2014,34.4897148
Namibia,"Services, value added (% of GDP)",2014,57.70234633
Namibia,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,8.138935754
Namibia,"Manufacturing, value added (% of GDP)",2014,9.908565291
Namibia,"Industry (including construction), value added (% of GDP)",2014,26.63010297
Nauru,"Services, value added (% of GDP)",2014,
Nauru,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,
Nauru,"Manufacturing, value added (% of GDP)",2014,
Nauru,"Industry (including construction), value added (% of GDP)",2014,
Nepal,"Services, value added (% of GDP)",2014,49.56401975
Nepal,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,27.46189536
Nepal,"Manufacturing, value added (% of GDP)",2014,5.61219116
Nepal,"Industry (including construction), value added (% of GDP)",2014,13.56456523
Netherlands,"Services, value added (% of GDP)",2014,69.91035797
Netherlands,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,1.73834058
Netherlands,"Manufacturing, value added (% of GDP)",2014,10.36065281
Netherlands,"Industry (including construction), value added (% of GDP)",2014,18.41235333
New Caledonia,"Services, value added (% of GDP)",2014,66.51156461
New Caledonia,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,1.772455341
New Caledonia,"Manufacturing, value added (% of GDP)",2014,5.628372685
New Caledonia,"Industry (including construction), value added (% of GDP)",2014,23.93170624
New Zealand,"Services, value added (% of GDP)",2014,65.52808211
New Zealand,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,4.776286676
New Zealand,"Manufacturing, value added (% of GDP)",2014,11.0696789
New Zealand,"Industry (including construction), value added (% of GDP)",2014,21.3754486
Nicaragua,"Services, value added (% of GDP)",2014,48.55075988
Nicaragua,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,16.70930568
Nicaragua,"Manufacturing, value added (% of GDP)",2014,14.73299546
Nicaragua,"Industry (including construction), value added (% of GDP)",2014,25.09865339
Niger,"Services, value added (% of GDP)",2014,37.06895913
Niger,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,33.42904423
Niger,"Manufacturing, value added (% of GDP)",2014,8.483204639
Niger,"Industry (including construction), value added (% of GDP)",2014,23.60596024
Nigeria,"Services, value added (% of GDP)",2014,54.15312802
Nigeria,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,19.99025477
Nigeria,"Manufacturing, value added (% of GDP)",2014,9.635811603
Nigeria,"Industry (including construction), value added (% of GDP)",2014,24.64360859
North Macedonia,"Services, value added (% of GDP)",2014,53.82663263
North Macedonia,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,10.17756728
North Macedonia,"Manufacturing, value added (% of GDP)",2014,10.95140354
North Macedonia,"Industry (including construction), value added (% of GDP)",2014,22.82257866
Northern Mariana Islands,"Services, value added (% of GDP)",2014,
Northern Mariana Islands,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,
Northern Mariana Islands,"Manufacturing, value added (% of GDP)",2014,
Northern Mariana Islands,"Industry (including construction), value added (% of GDP)",2014,
Norway,"Services, value added (% of GDP)",2014,53.4347468
Norway,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,1.383431337
Norway,"Manufacturing, value added (% of GDP)",2014,6.887110282
Norway,"Industry (including construction), value added (% of GDP)",2014,34.67383521
Oman,"Services, value added (% of GDP)",2014,42.31345461
Oman,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,1.112707195
Oman,"Manufacturing, value added (% of GDP)",2014,8.631196202
Oman,"Industry (including construction), value added (% of GDP)",2014,62.05657244
Pakistan,"Services, value added (% of GDP)",2014,51.56330702
Pakistan,"Agriculture, forestry, and fishing, value added (% of GDP)",2014,23.49273201
